Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2003,2003,2003,6,1,1,Import,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,30688,,,,30688,,42964,,,0
H1,2003,2003,2003,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,2903785,,,,2903785,,1130612,,,0
H1,2003,2003,2003,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,255727,,,,255727,,1671504,,,0
H1,2003,2003,2003,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,5351093,,,,5351093,,5299755,,,0
H1,2004,2004,2004,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,1374345,,,,1374345,,2794266,,,0
H1,2004,2004,2004,6,1,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,18240,,,,18240,,204270,,,0
H1,2004,2004,2004,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,285227,,,,285227,,944231,,,0
H1,2004,2004,2004,6,1,1,Import,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,142316,,,,142316,,199245,,,0
H1,2004,2004,2004,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,5337243,,,,5337243,,3335980,,,0
H1,2004,2004,2004,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,207651,,,,207651,,1370732,,,0
H1,2004,2004,2004,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,5156542,,,,5156542,,6170334,,,0
H1,2005,2005,2005,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,428418,,,,428418,,753004,,,0
H1,2005,2005,2005,6,1,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,8941,,,,8941,,11085,,,0
H1,2005,2005,2005,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,260699,,,,260699,,811927,,,0
H1,2005,2005,2005,6,1,1,Import,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,76444,,,,76444,,167315,,,0
H1,2005,2005,2005,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,5581052,,,,5581052,,2749084,,,0
H1,2005,2005,2005,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,144920,,,,144920,,945210,,,0
H1,2005,2005,2005,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,4273713,,,,4273713,,4653118,,,0
H1,2006,2006,2006,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,2716594,,,,2716594,,7301790,,,0
H1,2006,2006,2006,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,91342,,,,91342,,470021,,,0
H1,2006,2006,2006,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,179829,,,,179829,,498875,,,0
H1,2006,2006,2006,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,5705786,,,,5705786,,2764590,,,0
H1,2006,2006,2006,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,520837,,,,520837,,2237635,,,0
H1,2006,2006,2006,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,5843336,,,,5843336,,6397126,,,0
H1,2007,2007,2007,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,2028900,,,,2028900,,5538945,,,0
H1,2007,2007,2007,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,158060,,,,158060,,673280,,,0
H1,2007,2007,2007,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,563670,,,,563670,,2652765,,,0
H1,2007,2007,2007,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,3719178,,,,3719178,,2198537,,,0
H1,2007,2007,2007,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,581819,,,,581819,,3867780,,,0
H1,2007,2007,2007,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,3777885,,,,3777885,,5329658,,,0
H1,2008,2008,2008,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,1227373,,,,1227373,,4017906,,,0
H1,2008,2008,2008,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,343855,,,,343855,,2172382,,,0
H1,2008,2008,2008,6,1,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,5007,,,,5007,,21807,,,0
H1,2008,2008,2008,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,2333502,,,,2333502,,9903096,,,0
H1,2008,2008,2008,6,1,1,Import,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,47798,,,,47798,,85079,,,0
H1,2008,2008,2008,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,3911862,,,,3911862,,2847260,,,0
H1,2008,2008,2008,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,628664,,,,628664,,4320385,,,0
H1,2008,2008,2008,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,5727042,,,,5727042,,7611316,,,0
H1,2009,2009,2009,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,853457,,,,853457,,4097443,,,0
H1,2009,2009,2009,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,501097,,,,501097,,2772405,,,0
H1,2009,2009,2009,6,1,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,10815,,,,10815,,27363,,,0
H1,2009,2009,2009,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,2104751,,,,2104751,,9834124,,,0
H1,2009,2009,2009,6,1,1,Import,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,32100,,,,32100,,58421,,,0
H1,2009,2009,2009,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,2502141,,,,2502141,,2637402,,,0
H1,2009,2009,2009,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,115164,,,,115164,,952688,,,0
H1,2009,2009,2009,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,5591510,,,,5591510,,10270407,,,0
H0,1989,1989,1989,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,2870750,,,,2870750,,2710819,,,0
H0,1989,1989,1989,6,1,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,522562,,,,522562,,1186733,,,0
H0,1989,1989,1989,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,8000,,,,8000,,22000,,,0
H0,1989,1989,1989,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,380687,,,,380687,,2677464,,,0
H0,1989,1989,1989,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,3342875,,,,3342875,,6706000,,,0
H0,1990,1990,1990,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,6492878,,,,6492878,,5899533,,,0
H0,1990,1990,1990,6,1,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,734,,,,734,,4881,,,0
H0,1990,1990,1990,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,3812,,,,3812,,12600,,,0
H0,1990,1990,1990,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,472750,,,,472750,,2542106,,,0
H0,1990,1990,1990,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,2291875,,,,2291875,,4402860,,,0
H0,1991,1991,1991,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,7485398,,,,7485398,,10926005,,,0
H0,1991,1991,1991,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,9312,,,,9312,,26807,,,0
H0,1991,1991,1991,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,663812,,,,663812,,2631613,,,0
H0,1991,1991,1991,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,3088812,,,,3088812,,6425423,,,0
H0,1992,1992,1992,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,6219816,,,,6219816,,5782623,,,0
H0,1992,1992,1992,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,9062,,,,9062,,49035,,,0
H0,1992,1992,1992,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,300000,,,,300000,,210000,,,0
H0,1992,1992,1992,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,171593,,,,171593,,436174,,,0
H0,1992,1992,1992,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,5932222,,,,5932222,,10613162,,,0
H0,1993,1993,1993,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,6537054,,,,6537054,,5223608,,,0
H0,1993,1993,1993,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,10875,,,,10875,,31807,,,0
H0,1993,1993,1993,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,9805699,,,,9805699,,6914300,,,0
H0,1993,1993,1993,6,1,1,Import,360,Indonesia,IDN,682,Saudi Arabia,SAU,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,8000,,,,8000,,63679,,,0
H0,1993,1993,1993,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,61957,,,,61957,,377540,,,0
H0,1993,1993,1993,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,5600093,,,,5600093,,8891488,,,0
H0,1994,1994,1994,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,10361250,,,,10361250,,16336304,,,0
H0,1994,1994,1994,6,1,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,29000,,,,29000,,20009,,,0
H0,1994,1994,1994,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,97,,,,97,,840,,,0
H0,1994,1994,1994,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,758125,,,,758125,,470091,,,0
H0,1994,1994,1994,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,274125,,,,274125,,951212,,,0
H0,1994,1994,1994,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,2549562,,,,2549562,,4467453,,,0
H0,1995,1995,1995,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,15163019,,,,15163019,,32300990,,,0
H0,1995,1995,1995,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,477437,,,,477437,,1311780,,,0
H0,1995,1995,1995,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,706125,,,,706125,,547769,,,0
H0,1995,1995,1995,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,33777,,,,33777,,224330,,,0
H0,1995,1995,1995,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240110,"Tobacco, unmanufactured, not stemmed or stripped",8,Weight in kilograms,3692500,,,,3692500,,8363597,,,0
